id,channel_id,timestamp,subscriber_count
1206,17,2024-12-27 17:03:32.655440,22966
1207,18,2024-12-27 17:03:38.595109,1824
1208,19,2024-12-27 17:03:40.157121,9267
1209,20,2024-12-27 17:03:42.119993,9023
1210,21,2024-12-27 17:03:47.379589,14141
1211,22,2024-12-27 17:03:53.283697,8198
1212,23,2024-12-27 17:03:57.656464,23671
1213,24,2024-12-27 17:04:04.454528,7108
1214,25,2024-12-27 17:04:05.372806,11823
1215,21,2024-12-27 17:04:09.249451,14141
1216,26,2024-12-27 17:04:13.163225,19976
1217,1,2024-12-27 17:16:01.663481,4832
1218,2,2024-12-27 17:16:03.083013,5865
1219,3,2024-12-27 17:16:07.969024,23775
1220,4,2024-12-27 17:16:14.279515,74689
1221,5,2024-12-27 17:16:20.996761,31131
1222,6,2024-12-27 17:16:27.009876,19935
1223,7,2024-12-27 17:16:31.947152,18316
1224,8,2024-12-27 17:16:33.934348,26100
1225,9,2024-12-27 17:16:38.332077,8662
1226,10,2024-12-27 17:16:42.309491,21803
1227,11,2024-12-27 17:16:45.618411,12418
1228,12,2024-12-27 17:16:51.435152,21958
1229,13,2024-12-27 17:17:00.071534,9027
1230,14,2024-12-27 17:17:01.982743,48310
1231,15,2024-12-27 17:17:03.976034,52290
1232,16,2024-12-27 17:17:15.211702,5133
1233,17,2024-12-27 17:17:16.755366,22966
1234,18,2024-12-27 17:17:21.783698,1824
1235,19,2024-12-27 17:17:23.226737,9267
1236,20,2024-12-27 17:17:24.731199,9023
1237,21,2024-12-27 17:17:28.203632,14141
1238,22,2024-12-27 17:17:32.781177,8198
1239,23,2024-12-27 17:17:36.263540,23671
1240,24,2024-12-27 17:17:42.292452,7108
1241,25,2024-12-27 17:17:43.030571,11823
1242,21,2024-12-27 17:17:46.235350,14141
1243,26,2024-12-27 17:17:49.814420,19976
1244,1,2024-12-27 20:00:02.653188,4834
1245,2,2024-12-27 20:00:04.305789,5865
1246,3,2024-12-27 20:00:10.288158,23780
1247,4,2024-12-27 20:00:18.905226,74638
1248,5,2024-12-27 20:00:28.086203,31130
1249,6,2024-12-27 20:00:35.615104,19940
1250,7,2024-12-27 20:00:41.789566,18316
1251,8,2024-12-27 20:00:44.661671,26104
1252,9,2024-12-27 20:00:51.402031,8668
1253,10,2024-12-27 20:00:55.465294,21808
1254,11,2024-12-27 20:01:00.179180,12418
1255,12,2024-12-27 20:01:07.675794,21959
1256,13,2024-12-27 20:01:19.802878,9028
1257,14,2024-12-27 20:01:22.339137,48307
1258,15,2024-12-27 20:01:23.990853,52295
1259,16,2024-12-27 20:01:37.464993,5132
1260,17,2024-12-27 20:01:39.186874,22964
1261,18,2024-12-27 20:01:45.648259,1824
1262,19,2024-12-27 20:01:47.258725,9267
1263,20,2024-12-27 20:01:49.543394,9023
1264,21,2024-12-27 20:01:56.074647,14141
1265,22,2024-12-27 20:02:01.815944,8203
1266,23,2024-12-27 20:02:06.066915,23673
1267,24,2024-12-27 20:02:12.302556,7108
1268,25,2024-12-27 20:02:13.452107,11824
1269,21,2024-12-27 20:02:17.594977,14141
1270,26,2024-12-27 20:02:22.041538,19976
1271,1,2024-12-28 00:00:02.694795,4838
1272,2,2024-12-28 00:00:04.161474,5865
1273,3,2024-12-28 00:00:08.930566,23783
1274,4,2024-12-28 00:00:14.765736,74525
1275,5,2024-12-28 00:00:20.874861,31130
1276,6,2024-12-28 00:00:26.928635,19938
1277,7,2024-12-28 00:00:31.539999,18314
1278,8,2024-12-28 00:00:33.709292,26107
1279,9,2024-12-28 00:00:38.043339,8673
1280,10,2024-12-28 00:00:42.057069,21814
1281,11,2024-12-28 00:00:45.391935,12425
1282,12,2024-12-28 00:00:50.447838,21963
1283,13,2024-12-28 00:00:58.135208,9032
1284,14,2024-12-28 00:00:59.937311,48307
1285,15,2024-12-28 00:01:01.320885,52294
1286,16,2024-12-28 00:01:12.996020,5133
1287,17,2024-12-28 00:01:14.308491,22960
1288,18,2024-12-28 00:01:19.201553,1827
1289,19,2024-12-28 00:01:20.726566,9265
1290,20,2024-12-28 00:01:22.447260,9024
1291,21,2024-12-28 00:01:26.277075,14145
1292,22,2024-12-28 00:01:30.631847,8203
1293,23,2024-12-28 00:01:34.464754,23681
1294,24,2024-12-28 00:01:40.064816,7108
1295,25,2024-12-28 00:01:40.753556,11823
1296,21,2024-12-28 00:01:43.651665,14145
1297,26,2024-12-28 00:01:48.470003,19985
1298,1,2024-12-28 04:00:02.193060,4840
1299,2,2024-12-28 04:00:03.447654,5865
1300,3,2024-12-28 04:00:07.516724,23783
1301,4,2024-12-28 04:00:12.996756,74472
1302,5,2024-12-28 04:00:18.776020,31128
1303,6,2024-12-28 04:00:23.556945,19938
1304,7,2024-12-28 04:00:27.913562,18314
1305,8,2024-12-28 04:00:29.726782,26108
1306,9,2024-12-28 04:00:37.155263,8675
1307,10,2024-12-28 04:00:40.095577,21817
1308,11,2024-12-28 04:00:42.838034,12425
1309,12,2024-12-28 04:00:47.246156,21967
1310,13,2024-12-28 04:00:55.129970,9035
1311,14,2024-12-28 04:00:57.448580,48306
1312,15,2024-12-28 04:00:58.744771,52296
1313,16,2024-12-28 04:01:09.640027,5133
1314,17,2024-12-28 04:01:10.706431,22960
1315,18,2024-12-28 04:01:15.175451,1828
1316,19,2024-12-28 04:01:16.299702,9265
1317,20,2024-12-28 04:01:17.770648,9024
1318,21,2024-12-28 04:01:20.989996,14144
1319,22,2024-12-28 04:01:24.693034,8203
1320,23,2024-12-28 04:01:27.892877,23683
1321,24,2024-12-28 04:01:33.041906,7108
1322,25,2024-12-28 04:01:33.648483,11823
1323,21,2024-12-28 04:01:36.285958,14144
1324,26,2024-12-28 04:01:44.283431,19985
1325,1,2024-12-28 08:00:03.050383,4841
1326,2,2024-12-28 08:00:04.596127,5864
1327,3,2024-12-28 08:00:08.931039,23783
1328,4,2024-12-28 08:00:14.832272,74436
1329,5,2024-12-28 08:00:21.497869,31129
1330,6,2024-12-28 08:00:27.052200,19938
1331,7,2024-12-28 08:00:32.194250,18314
1332,8,2024-12-28 08:00:34.082192,26108
1333,9,2024-12-28 08:00:38.402923,8677
1334,10,2024-12-28 08:00:41.632439,21817
1335,11,2024-12-28 08:00:44.565734,12427
1336,12,2024-12-28 08:00:50.056710,21967
1337,13,2024-12-28 08:00:58.680938,9035
1338,14,2024-12-28 08:01:00.530601,48308
1339,15,2024-12-28 08:01:01.836093,52295
1340,16,2024-12-28 08:01:13.057096,5133
1341,17,2024-12-28 08:01:14.231816,22961
1342,18,2024-12-28 08:01:18.928404,1828
1343,19,2024-12-28 08:01:20.052244,9266
1344,20,2024-12-28 08:01:21.644191,9023
1345,21,2024-12-28 08:01:25.650894,14144
1346,22,2024-12-28 08:01:30.266865,8204
1347,23,2024-12-28 08:01:33.445447,23682
1348,24,2024-12-28 08:01:39.211059,7109
1349,25,2024-12-28 08:01:39.866466,11823
1350,21,2024-12-28 08:01:42.549964,14144
1351,26,2024-12-28 08:01:46.093259,19985
1352,1,2024-12-28 12:00:02.562677,4843
1353,2,2024-12-28 12:00:04.246235,5861
1354,3,2024-12-28 12:00:09.191771,23789
1355,4,2024-12-28 12:00:17.011046,74342
1356,5,2024-12-28 12:00:24.284626,31127
1357,6,2024-12-28 12:00:30.980845,19934
1358,7,2024-12-28 12:00:36.347108,18316
1359,8,2024-12-28 12:00:38.650961,26108
1360,9,2024-12-28 12:00:44.358595,8680
1361,10,2024-12-28 12:00:48.102086,21819
1362,11,2024-12-28 12:00:51.781769,12428
1363,12,2024-12-28 12:00:58.007151,21969
1364,13,2024-12-28 12:01:08.068406,9039
1365,14,2024-12-28 12:01:10.679448,48307
1366,15,2024-12-28 12:01:12.944245,52289
1367,16,2024-12-28 12:01:25.563114,5133
1368,17,2024-12-28 12:01:26.808445,22965
1369,18,2024-12-28 12:01:32.405997,1828
1370,19,2024-12-28 12:01:33.926954,9269
1371,20,2024-12-28 12:01:35.665401,9023
1372,21,2024-12-28 12:01:40.366445,14144
1373,22,2024-12-28 12:01:46.111715,8205
1374,23,2024-12-28 12:01:50.777800,23686
1375,24,2024-12-28 12:01:56.966568,7111
1376,25,2024-12-28 12:01:57.828699,11823
1377,21,2024-12-28 12:02:01.368162,14144
1378,26,2024-12-28 12:02:05.758406,19988
1379,1,2024-12-28 16:00:01.797489,4841
1380,2,2024-12-28 16:00:03.464683,5863
1381,3,2024-12-28 16:00:09.335287,23795
1382,4,2024-12-28 16:00:19.725205,74270
1383,5,2024-12-28 16:00:29.392925,31133
1384,6,2024-12-28 16:00:38.481529,19930
1385,7,2024-12-28 16:00:45.533664,18317
1386,8,2024-12-28 16:00:48.110406,26115
1387,9,2024-12-28 16:00:54.510988,8687
1388,10,2024-12-28 16:00:59.599841,21823
1389,11,2024-12-28 16:01:04.798403,12433
1390,12,2024-12-28 16:01:12.660109,21972
1391,13,2024-12-28 16:01:24.305654,9044
1392,14,2024-12-28 16:01:27.892038,48295
1393,15,2024-12-28 16:01:30.325891,52285
1394,16,2024-12-28 16:01:46.037971,5138
1395,17,2024-12-28 16:01:47.630064,22959
1396,18,2024-12-28 16:01:54.792945,1830
1397,19,2024-12-28 16:01:56.517650,9269
1398,20,2024-12-28 16:01:59.094034,9024
1399,21,2024-12-28 16:02:05.334192,14145
1400,22,2024-12-28 16:02:11.584287,8205
1401,23,2024-12-28 16:02:17.210322,23693
1402,24,2024-12-28 16:02:24.450541,7111
1403,25,2024-12-28 16:02:25.419842,11823
1404,21,2024-12-28 16:02:29.814575,14145
1405,26,2024-12-28 16:02:36.217633,19988
1406,1,2024-12-28 20:00:02.410312,4841
1407,2,2024-12-28 20:00:04.105779,5861
1408,3,2024-12-28 20:00:09.206775,23795
1409,4,2024-12-28 20:00:16.520620,74211
1410,5,2024-12-28 20:00:24.603603,31136
1411,6,2024-12-28 20:00:31.086247,19930
1412,7,2024-12-28 20:00:36.160934,18322
1413,8,2024-12-28 20:00:39.155651,26115
1414,9,2024-12-28 20:00:44.421732,8690
1415,10,2024-12-28 20:00:48.654460,21826
1416,11,2024-12-28 20:00:52.482217,12434
1417,12,2024-12-28 20:00:57.973215,21973
1418,13,2024-12-28 20:01:08.106338,9044
1419,14,2024-12-28 20:01:11.190926,48290
1420,15,2024-12-28 20:01:13.121068,52281
1421,16,2024-12-28 20:01:26.471554,5137
1422,17,2024-12-28 20:01:27.869351,22959
1423,18,2024-12-28 20:01:33.478185,1831
1424,19,2024-12-28 20:01:35.028674,9270
1425,20,2024-12-28 20:01:36.708152,9027
1426,21,2024-12-28 20:01:41.240314,14145
1427,22,2024-12-28 20:01:47.255156,8205
1428,23,2024-12-28 20:01:51.063657,23693
1429,24,2024-12-28 20:01:57.937287,7110
1430,25,2024-12-28 20:01:58.785005,11823
1431,21,2024-12-28 20:02:02.315269,14145
1432,26,2024-12-28 20:02:07.010842,19988
1433,1,2024-12-29 00:00:02.105847,4844
1434,2,2024-12-29 00:00:04.221342,5859
1435,3,2024-12-29 00:00:09.775701,23795
1436,4,2024-12-29 00:00:17.401187,74131
1437,5,2024-12-29 00:00:24.622296,31135
1438,6,2024-12-29 00:00:31.088456,19933
1439,7,2024-12-29 00:00:36.640045,18321
1440,8,2024-12-29 00:00:38.957623,26112
1441,9,2024-12-29 00:00:44.640115,8695
1442,10,2024-12-29 00:00:49.430435,21827
1443,11,2024-12-29 00:00:53.586724,12436
1444,12,2024-12-29 00:00:59.902103,21978
1445,13,2024-12-29 00:01:09.835273,9040
1446,14,2024-12-29 00:01:12.054560,48283
1447,15,2024-12-29 00:01:13.858829,52291
1448,16,2024-12-29 00:01:27.773328,5137
1449,17,2024-12-29 00:01:29.491753,22956
1450,18,2024-12-29 00:01:35.887327,1834
1451,19,2024-12-29 00:01:37.332396,9268
1452,20,2024-12-29 00:01:39.178257,9024
1453,21,2024-12-29 00:01:43.849324,14142
1454,22,2024-12-29 00:01:49.529274,8205
1455,23,2024-12-29 00:01:53.624657,23699
1456,24,2024-12-29 00:02:00.314865,7110
1457,25,2024-12-29 00:02:01.227185,11822
1458,21,2024-12-29 00:02:05.040652,14142
1459,26,2024-12-29 00:02:10.024426,19990
1460,1,2024-12-29 04:00:02.061069,4847
1461,2,2024-12-29 04:00:03.305588,5859
1462,3,2024-12-29 04:00:07.234310,23795
1463,4,2024-12-29 04:00:12.795020,74131
1464,5,2024-12-29 04:00:18.696285,31141
1465,6,2024-12-29 04:00:23.672820,19934
1466,7,2024-12-29 04:00:28.255165,18321
1467,8,2024-12-29 04:00:30.041369,26112
1468,9,2024-12-29 04:00:34.102718,8697
1469,10,2024-12-29 04:00:37.137231,21827
1470,11,2024-12-29 04:00:39.902551,12437
1471,12,2024-12-29 04:00:43.988957,21977
1472,13,2024-12-29 04:00:51.183316,9043
1473,14,2024-12-29 04:00:52.818886,48283
1474,15,2024-12-29 04:00:54.149858,52292
1475,16,2024-12-29 04:01:05.200004,5136
1476,17,2024-12-29 04:01:06.421266,22954
1477,18,2024-12-29 04:01:10.802542,1834
1478,19,2024-12-29 04:01:11.903310,9267
1479,20,2024-12-29 04:01:13.298483,9022
1480,21,2024-12-29 04:01:16.786674,14142
1481,22,2024-12-29 04:01:20.529047,8207
1482,23,2024-12-29 04:01:23.169086,23695
1483,24,2024-12-29 04:01:28.318623,7110
1484,25,2024-12-29 04:01:28.921373,11822
1485,21,2024-12-29 04:01:31.578926,14142
1486,26,2024-12-29 04:01:39.900316,19990
1487,1,2024-12-29 08:00:02.131030,4847
1488,2,2024-12-29 08:00:03.547918,5859
1489,3,2024-12-29 08:00:08.008693,23795
1490,4,2024-12-29 08:00:13.781976,74131
1491,5,2024-12-29 08:00:20.014268,31140
1492,6,2024-12-29 08:00:25.120899,19934
1493,7,2024-12-29 08:00:29.979931,18317
1494,8,2024-12-29 08:00:31.766542,26112
1495,9,2024-12-29 08:00:36.109376,8698
1496,10,2024-12-29 08:00:39.242777,21827
1497,11,2024-12-29 08:00:42.147060,12437
1498,12,2024-12-29 08:00:46.854225,21977
1499,13,2024-12-29 08:00:54.530929,9043
1500,14,2024-12-29 08:00:56.276705,48281
1501,15,2024-12-29 08:00:57.469568,52288
1502,16,2024-12-29 08:01:11.231050,5136
1503,17,2024-12-29 08:01:12.446593,22954
1504,18,2024-12-29 08:01:17.303601,1834
1505,19,2024-12-29 08:01:18.484698,9266
1506,20,2024-12-29 08:01:19.889100,9022
1507,21,2024-12-29 08:01:23.926674,14142
1508,22,2024-12-29 08:01:28.078114,8208
1509,23,2024-12-29 08:01:31.153586,23695
1510,24,2024-12-29 08:01:37.338647,7110
1511,25,2024-12-29 08:01:38.154203,11820
1512,21,2024-12-29 08:01:40.777916,14142
1513,26,2024-12-29 08:01:44.403261,19988
1514,1,2024-12-29 12:00:02.057060,4848
1515,2,2024-12-29 12:00:03.575488,5858
1516,3,2024-12-29 12:00:08.052968,23796
1517,4,2024-12-29 12:00:14.932902,73954
1518,5,2024-12-29 12:00:22.376798,31140
1519,6,2024-12-29 12:00:28.491668,19934
1520,7,2024-12-29 12:00:32.821058,18315
1521,8,2024-12-29 12:00:34.919367,26117
1522,9,2024-12-29 12:00:41.124735,8697
1523,10,2024-12-29 12:00:45.338278,21829
1524,11,2024-12-29 12:00:48.845519,12439
1525,12,2024-12-29 12:00:54.245623,21978
1526,13,2024-12-29 12:01:02.918246,9044
1527,14,2024-12-29 12:01:05.767682,48281
1528,15,2024-12-29 12:01:07.351868,52282
1529,16,2024-12-29 12:01:18.470849,5135
1530,17,2024-12-29 12:01:19.819570,22953
1531,18,2024-12-29 12:01:25.133157,1833
1532,19,2024-12-29 12:01:27.034322,9265
1533,20,2024-12-29 12:01:28.721106,9021
1534,21,2024-12-29 12:01:33.664933,14140
1535,22,2024-12-29 12:01:38.433323,8207
1536,23,2024-12-29 12:01:42.145891,23697
1537,24,2024-12-29 12:01:47.792219,7109
1538,25,2024-12-29 12:01:48.904695,11820
1539,21,2024-12-29 12:01:51.770566,14140
1540,26,2024-12-29 12:01:56.254235,19988
1541,1,2024-12-29 16:00:01.704110,4847
1542,2,2024-12-29 16:00:03.051473,5859
1543,3,2024-12-29 16:00:07.927574,23796
1544,4,2024-12-29 16:00:14.931642,73889
1545,5,2024-12-29 16:00:21.465629,31143
1546,6,2024-12-29 16:00:27.462318,19938
1547,7,2024-12-29 16:00:32.844220,18315
1548,8,2024-12-29 16:00:35.256313,26118
1549,9,2024-12-29 16:00:40.778871,8702
1550,10,2024-12-29 16:00:44.595547,21847
1551,11,2024-12-29 16:00:47.987924,12439
1552,12,2024-12-29 16:00:53.725360,21980
1553,13,2024-12-29 16:01:02.897211,9043
1554,14,2024-12-29 16:01:05.395394,48280
1555,15,2024-12-29 16:01:07.446018,52285
1556,16,2024-12-29 16:01:19.484352,5135
1557,17,2024-12-29 16:01:20.832626,22956
1558,18,2024-12-29 16:01:26.788279,1833
1559,19,2024-12-29 16:01:28.839754,9265
1560,20,2024-12-29 16:01:30.785627,9022
1561,21,2024-12-29 16:01:34.932722,14140
1562,22,2024-12-29 16:01:40.306776,8208
1563,23,2024-12-29 16:01:43.874131,23702
1564,24,2024-12-29 16:01:50.395515,7110
1565,25,2024-12-29 16:01:51.121877,11820
1566,21,2024-12-29 16:01:54.531060,14140
1567,26,2024-12-29 16:01:58.440768,19988
1568,1,2024-12-29 20:00:01.928035,4848
1569,2,2024-12-29 20:00:03.555613,5858
1570,3,2024-12-29 20:00:08.635204,23800
1571,4,2024-12-29 20:00:16.021108,73835
1572,5,2024-12-29 20:00:23.272522,31146
1573,6,2024-12-29 20:00:29.782634,19937
1574,7,2024-12-29 20:00:35.366686,18312
1575,8,2024-12-29 20:00:38.516706,26118
1576,9,2024-12-29 20:00:44.203895,8703
1577,10,2024-12-29 20:00:48.472194,21849
1578,11,2024-12-29 20:00:52.380999,12440
1579,12,2024-12-29 20:00:57.876158,21983
1580,13,2024-12-29 20:01:08.131003,9045
1581,14,2024-12-29 20:01:10.241078,48279
1582,15,2024-12-29 20:01:11.808165,52284
1583,16,2024-12-29 20:01:24.274484,5134
1584,17,2024-12-29 20:01:25.566359,22957
1585,18,2024-12-29 20:01:31.367029,1833
1586,19,2024-12-29 20:01:33.088191,9264
1587,20,2024-12-29 20:01:35.071132,9022
1588,21,2024-12-29 20:01:39.820249,14154
1589,22,2024-12-29 20:01:45.357285,8208
1590,23,2024-12-29 20:01:49.362698,23710
1591,24,2024-12-29 20:01:53.880226,7111
1592,25,2024-12-29 20:01:54.691036,11820
1593,21,2024-12-29 20:01:57.784652,14154
1594,26,2024-12-29 20:02:02.434971,19992
1595,1,2024-12-30 00:00:02.062103,4850
1596,2,2024-12-30 00:00:03.436948,5856
1597,3,2024-12-30 00:00:07.459417,23803
1598,4,2024-12-30 00:00:13.588735,73772
1599,5,2024-12-30 00:00:19.399668,31149
1600,6,2024-12-30 00:00:24.747404,19940
1601,7,2024-12-30 00:00:29.480402,18312
1602,8,2024-12-30 00:00:31.889598,26132
1603,9,2024-12-30 00:00:36.849566,8706
1604,10,2024-12-30 00:00:40.132489,21850
1605,11,2024-12-30 00:00:43.224375,12439
1606,12,2024-12-30 00:00:48.631430,21983
1607,13,2024-12-30 00:00:57.120629,9044
1608,14,2024-12-30 00:00:58.859551,48274
1609,15,2024-12-30 00:01:00.138780,52296
1610,16,2024-12-30 00:01:11.767248,5135
1611,17,2024-12-30 00:01:12.922643,22958
1612,18,2024-12-30 00:01:17.710630,1834
1613,19,2024-12-30 00:01:19.285613,9265
1614,20,2024-12-30 00:01:20.851821,9023
1615,21,2024-12-30 00:01:25.561888,14154
1616,22,2024-12-30 00:01:29.723583,8212
1617,23,2024-12-30 00:01:33.876075,23710
1618,24,2024-12-30 00:01:39.355270,7111
1619,25,2024-12-30 00:01:40.086595,11820
1620,21,2024-12-30 00:01:42.896813,14154
1621,26,2024-12-30 00:01:47.198178,19992
1622,1,2024-12-30 04:00:01.626656,4850
1623,2,2024-12-30 04:00:02.836996,5854
1624,3,2024-12-30 04:00:06.383212,23805
1625,4,2024-12-30 04:00:12.156459,73698
1626,5,2024-12-30 04:00:17.853223,31146
1627,6,2024-12-30 04:00:22.709136,19939
1628,7,2024-12-30 04:00:27.326060,18312
1629,8,2024-12-30 04:00:29.365117,26132
1630,9,2024-12-30 04:00:33.957324,8707
1631,10,2024-12-30 04:00:37.587396,21853
1632,11,2024-12-30 04:00:40.478413,12439
1633,12,2024-12-30 04:00:45.079904,21984
1634,13,2024-12-30 04:00:52.922135,9042
1635,14,2024-12-30 04:00:55.632769,48270
1636,15,2024-12-30 04:00:56.942512,52295
1637,16,2024-12-30 04:01:08.743770,5135
1638,17,2024-12-30 04:01:10.075337,22958
1639,18,2024-12-30 04:01:14.486388,1834
1640,19,2024-12-30 04:01:15.942736,9264
1641,20,2024-12-30 04:01:17.488487,9022
1642,21,2024-12-30 04:01:21.134443,14154
1643,22,2024-12-30 04:01:25.852700,8211
1644,23,2024-12-30 04:01:29.244524,23708
1645,24,2024-12-30 04:01:34.742785,7110
1646,25,2024-12-30 04:01:35.485565,11816
1647,21,2024-12-30 04:01:38.228347,14154
1648,26,2024-12-30 04:01:41.589903,19992
1649,1,2024-12-30 08:00:02.090438,4851
1650,2,2024-12-30 08:00:03.399963,5854
1651,3,2024-12-30 08:00:08.072113,23806
1652,4,2024-12-30 08:00:14.242533,73698
1653,5,2024-12-30 08:00:20.694286,31148
1654,6,2024-12-30 08:00:26.292717,19939
1655,7,2024-12-30 08:00:31.297443,18313
1656,8,2024-12-30 08:00:33.217101,26132
1657,9,2024-12-30 08:00:37.717998,8707
1658,10,2024-12-30 08:00:41.013376,21857
1659,11,2024-12-30 08:00:43.915688,12442
1660,12,2024-12-30 08:00:48.539957,21984
1661,13,2024-12-30 08:00:56.080210,9042
1662,14,2024-12-30 08:00:57.942264,48270
1663,15,2024-12-30 08:00:59.215714,52294
1664,16,2024-12-30 08:01:13.609017,5136
1665,17,2024-12-30 08:01:15.310301,22958
1666,18,2024-12-30 08:01:20.102977,1835
1667,19,2024-12-30 08:01:21.207827,9263
1668,20,2024-12-30 08:01:22.539464,9022
1669,21,2024-12-30 08:01:25.852531,14153
1670,22,2024-12-30 08:01:30.032802,8212
1671,23,2024-12-30 08:01:33.116847,23707
1672,24,2024-12-30 08:01:38.809349,7110
1673,25,2024-12-30 08:01:39.630616,11816
1674,21,2024-12-30 08:01:42.651131,14153
1675,26,2024-12-30 08:01:46.054581,19992
1676,1,2024-12-30 12:00:02.559834,4853
1677,2,2024-12-30 12:00:04.470339,5851
1678,3,2024-12-30 12:00:08.991719,23806
1679,4,2024-12-30 12:00:16.003122,73596
1680,5,2024-12-30 12:00:22.905059,31147
1681,6,2024-12-30 12:00:29.306318,19946
1682,7,2024-12-30 12:00:34.234781,18313
1683,8,2024-12-30 12:00:36.621423,26133
1684,9,2024-12-30 12:00:41.858229,8712
1685,10,2024-12-30 12:00:45.770312,21857
1686,11,2024-12-30 12:00:49.915249,12444
1687,12,2024-12-30 12:00:55.480266,21984
1688,13,2024-12-30 12:01:04.651327,9045
1689,14,2024-12-30 12:01:07.124650,48269
1690,15,2024-12-30 12:01:09.471906,52292
1691,16,2024-12-30 12:01:21.123274,5138
1692,17,2024-12-30 12:01:22.657552,22960
1693,18,2024-12-30 12:01:28.279599,1835
1694,19,2024-12-30 12:01:29.939145,9264
1695,20,2024-12-30 12:01:31.557769,9021
1696,21,2024-12-30 12:01:36.847247,14153
1697,22,2024-12-30 12:01:42.114549,8211
1698,23,2024-12-30 12:01:47.725396,23704
1699,24,2024-12-30 12:01:54.582570,7111
1700,25,2024-12-30 12:01:55.881816,11813
1701,21,2024-12-30 12:01:59.303538,14153
1702,26,2024-12-30 12:02:04.353920,19992
1703,1,2024-12-30 16:00:02.200307,4855
1704,2,2024-12-30 16:00:03.728307,5849
1705,3,2024-12-30 16:00:08.727967,23801
1706,4,2024-12-30 16:00:16.012445,73543
1707,5,2024-12-30 16:00:23.685394,31157
1708,6,2024-12-30 16:00:29.837136,19952
1709,7,2024-12-30 16:00:36.697350,18311
1710,8,2024-12-30 16:00:40.159526,26133
1711,9,2024-12-30 16:00:45.439691,8712
1712,10,2024-12-30 16:00:50.338178,21855
1713,11,2024-12-30 16:00:53.835971,12446
1714,12,2024-12-30 16:00:59.715683,22002
1715,13,2024-12-30 16:01:09.552957,9044
1716,14,2024-12-30 16:01:11.945330,48265
1717,15,2024-12-30 16:01:13.746454,52292
1718,16,2024-12-30 16:01:26.458775,5137
1719,17,2024-12-30 16:01:27.994890,22954
1720,18,2024-12-30 16:01:33.497333,1835
1721,19,2024-12-30 16:01:35.320641,9261
1722,20,2024-12-30 16:01:37.157592,9019
1723,21,2024-12-30 16:01:41.384479,14152
1724,22,2024-12-30 16:01:46.524921,8212
1725,23,2024-12-30 16:01:50.382983,23705
1726,24,2024-12-30 16:01:56.540941,7110
1727,25,2024-12-30 16:01:57.530259,11812
1728,21,2024-12-30 16:02:01.326586,14152
1729,26,2024-12-30 16:02:05.522390,19992
1730,1,2024-12-30 20:00:02.234210,4857
1731,2,2024-12-30 20:00:04.139691,5848
1732,3,2024-12-30 20:00:13.209388,23803
1733,4,2024-12-30 20:00:29.654439,73483
1734,5,2024-12-30 20:00:46.336420,31157
1735,6,2024-12-30 20:00:58.791558,19961
1736,7,2024-12-30 20:01:11.870715,18311
1737,8,2024-12-30 20:01:16.876307,26133
1738,9,2024-12-30 20:01:29.439128,8720
1739,10,2024-12-30 20:01:37.744909,21850
1740,11,2024-12-30 20:01:47.168664,12443
1741,12,2024-12-30 20:01:58.911745,22003
1742,13,2024-12-30 20:02:18.791402,9049
1743,14,2024-12-30 20:02:23.406969,48259
1744,15,2024-12-30 20:02:27.711615,52289
1745,16,2024-12-30 20:02:55.560282,5138
1746,17,2024-12-30 20:02:59.159757,22962
1747,18,2024-12-30 20:03:11.691200,1835
1748,19,2024-12-30 20:03:14.748867,9259
1749,20,2024-12-30 20:03:19.884467,9020
1750,21,2024-12-30 20:03:31.765132,14152
1751,22,2024-12-30 20:03:40.438892,8214
1752,23,2024-12-30 20:03:48.429132,23709
1753,24,2024-12-30 20:03:59.999032,7108
1754,25,2024-12-30 20:04:01.710028,11808
1755,21,2024-12-30 20:04:06.576296,14152
1756,26,2024-12-30 20:04:15.241243,19992
1757,1,2024-12-31 00:00:01.870323,4858
1758,2,2024-12-31 00:00:03.469117,5848
1759,3,2024-12-31 00:00:08.283169,23807
1760,4,2024-12-31 00:00:14.673636,73434
1761,5,2024-12-31 00:00:20.512003,31168
1762,6,2024-12-31 00:00:26.288142,19955
1763,7,2024-12-31 00:00:30.985272,18312
1764,8,2024-12-31 00:00:33.556651,26133
1765,9,2024-12-31 00:00:38.053841,8723
1766,10,2024-12-31 00:00:41.402927,21855
1767,11,2024-12-31 00:00:44.432697,12441
1768,12,2024-12-31 00:00:50.075445,22004
1769,13,2024-12-31 00:00:58.584205,9052
1770,14,2024-12-31 00:01:01.280961,48245
1771,15,2024-12-31 00:01:02.766860,52243
1772,16,2024-12-31 00:01:14.139941,5138
1773,17,2024-12-31 00:01:15.314602,22961
1774,18,2024-12-31 00:01:20.115639,1836
1775,19,2024-12-31 00:01:21.314127,9258
1776,20,2024-12-31 00:01:22.820688,9020
1777,21,2024-12-31 00:01:26.833700,14152
1778,22,2024-12-31 00:01:32.592845,8215
1779,23,2024-12-31 00:01:36.244266,23719
1780,24,2024-12-31 00:01:42.032374,7108
1781,25,2024-12-31 00:01:42.940978,11806
1782,21,2024-12-31 00:01:46.224772,14152
1783,26,2024-12-31 00:01:50.137480,19988
1784,1,2024-12-31 04:00:01.647090,4858
1785,2,2024-12-31 04:00:02.957835,5847
1786,3,2024-12-31 04:00:07.050819,23807
1787,4,2024-12-31 04:00:12.882285,73376
